probesets,GSM971958,GSM971959,GSM971961,GSM971962,GSM971967,GSM971968,GSM971970,GSM971974,GSM971985,GSM971989,GSM971990,GSM971993,GSM971996,GSM972002,GSM972005,GSM972007,GSM972008,GSM972011,GSM972012,GSM972019,GSM972023,GSM972026,GSM972036,GSM972037,GSM972039,GSM972042,GSM972044,GSM972045,GSM972049,GSM972050,GSM972051,GSM972054,GSM972064,GSM972068,GSM972072,GSM972073,GSM972089,GSM972091,GSM972097,GSM972098,GSM972100,GSM972104,GSM972110,GSM972111,GSM972112,GSM972113,GSM972114,GSM972121,GSM972131,GSM972135,GSM972140,GSM972151,GSM972158,GSM972159,GSM972178,GSM972181,GSM972183,GSM972184,GSM972186,GSM972191,GSM972195,GSM972197,GSM972210,GSM972212,GSM972218,GSM972226,GSM972227,GSM972228,GSM972231,GSM972232,GSM972234,GSM972239,GSM972240,GSM972259,GSM972262,GSM972268,GSM972269,GSM972273,GSM972275,GSM972279,GSM972291,GSM972295,GSM972296,GSM972300,GSM972304,GSM972315,GSM972325,GSM972326,GSM972345,GSM972349,GSM972350,GSM972361,GSM972364,GSM972365,GSM972367,GSM972375,GSM972379,GSM972380,GSM972385,GSM972389,GSM972390,GSM972396,GSM972401,GSM972409,GSM972412,GSM972413,GSM972422,GSM972429,GSM972433,GSM972438,GSM972440,GSM972443,GSM972444,GSM972446,GSM972453,GSM972457,GSM972459,GSM972463,GSM972467,GSM972472,GSM972473,GSM972475,GSM972476,GSM972477,GSM972479,GSM972480,GSM972487,GSM972488,GSM972489,GSM972496,GSM972502,GSM972510,GSM972512,GSM972521
1569477_at,5.80902166000377,3.82132298094426,6.34056994155837,4.25969903690568,5.51422260595508,4.7265210554238,3.39770233658479,4.37679015792812,4.72704659561661,4.46860109088127,3.93991847825757,5.35016779063409,5.34018436016063,5.23640262682694,4.1088831976606,3.82037070770445,3.99982985470826,4.99616982373957,3.79437577174789,4.52870962749492,5.00554467259486,4.97948555214051,5.00864259402311,3.97038867103879,6.37647842150547,2.79048411342353,4.51539808509373,4.69769194701052,4.51925225704356,4.34649469856723,5.8844151868468,5.28573636206839,3.92184676718363,3.80809008320195,3.66360119019806,3.18411666593428,5.05663765032163,4.38951185646586,5.93927710294611,5.71680327732774,4.91290264755787,3.95170901132391,4.95892851314697,3.76664696056073,3.69636019740234,5.5890673847539,4.10489035685528,6.24771124855281,4.94794866886223,5.11268845828669,5.67023332203849,5.43669157877162,6.23515209603303,5.67675243772978,3.78510240383258,4.28765715048409,3.98626246984345,4.48598974427702,3.23356899211321,4.47993970253849,3.67790653799137,3.21696348605556,3.95622000723899,3.91068738568488,4.89889428225137,3.77234615458795,4.04981740092683,4.50455131393267,4.42894229900495,6.83266960193431,5.07407167618103,4.34298658213215,6.03191605884838,3.05216270305899,4.34715817602941,4.22954367034558,3.96547677668389,3.722584347009,6.32276588734494,4.96790396170729,3.23807228123042,4.16119538092686,4.25319232775027,3.86160543613159,6.11912265655932,3.61179825462754,3.38214382469453,3.30556678590709,4.79420867661489,5.75297863754163,4.99879341792781,4.09086863543549,2.9913667275454,4.9183242621101,5.058856673606,5.40081189020914,4.18333291555974,4.60694669613404,4.65144641723971,4.58226070576286,3.25615172925647,4.97652900944493,3.90687206971796,4.20497914620613,5.1431844274007,5.48787007009535,3.64300610211324,3.23117087443505,4.37496854234754,4.72709443695866,6.03371032018433,3.88358517650916,6.37490196681222,4.96287736256914,3.97872697424367,4.94304948855453,4.97093886035262,4.38800501271956,5.45672984608706,4.72407316476159,3.69879230734569,4.12986401173771,4.30121239998619,5.01883723091767,5.88876250195633,4.30182969538854,4.03571823119898,3.29794876576275,4.75648566147123,4.32164854411879,4.75175186527565,5.25092519640098,5.02106236843887,5.37617383708999
1569532_a_at,6.49163164929052,6.49471329414566,5.58514776736563,5.72884651062891,5.6078679776272,5.51857069773517,5.85891281466864,6.04750057273247,5.64561375500194,5.69915472260843,7.88790148368219,11.387119091075,5.46248950456094,5.96873154111495,5.67559850766165,5.81211292007826,5.98750746032728,5.50288914496701,12.2104125329529,5.24633583007972,10.0341881270018,5.25652352019272,5.75742470215646,6.09242058240012,5.61305746343462,11.2670146981429,5.75040385989407,6.04270876113833,5.73793287325643,10.807329338214,5.4928299043356,5.39042690594354,5.81166368505133,5.93235705382766,5.51910730602371,5.59294624514726,5.38484434050645,11.6254774115419,5.56891242630337,5.6513751285821,8.02628265810656,5.99554614038936,5.76219120397067,10.00787790826,6.5353800370051,5.47773966753122,11.5575707992158,5.53058082290267,5.94482894315388,5.78626166526835,8.98797081936356,10.0700227174699,5.08590422939813,7.50505233769765,10.7825921676859,5.44161716494099,5.78379306221829,5.02626086004778,5.62968454679058,8.81971624540826,6.88547684386998,5.46589359373955,5.93764028777311,6.12081121552906,5.90566432754029,5.29497071617725,12.7580531895973,7.39720559984322,5.53818202876533,7.63104231432868,6.89460089137671,10.0738122434603,4.95106357736497,5.33285947951966,4.99947437761584,5.7926155786508,5.24216774522582,5.34165457163234,4.89669398655498,5.18516824920661,5.5841684810965,5.32475873951536,6.02790177179705,6.60106440826213,5.27100397775658,5.13036027984077,8.11807273754739,5.00783845718497,5.0272470712866,6.85219908514092,8.12698215190931,6.12356047134737,6.18679115644362,5.6996309882483,6.24281027136206,9.69299022673675,5.48667372926816,5.59188838486283,5.94102176152738,5.38486827250772,6.34997662200796,6.19128460598897,5.66041726197043,5.90276161376005,4.94761504605463,8.78508093155393,8.93229340106893,5.86380416492891,5.25328635271799,5.22371895916336,5.85408291870147,6.40670781316997,5.04218801754592,7.86512150080095,10.1843258295557,5.84255399430956,5.89074658480289,10.9382834448875,5.43928042966835,5.05973490237754,10.2418926002652,5.13152870783602,6.75850633287329,5.05306525409455,4.80974020555454,9.68685652096433,4.80785390368272,8.56107169924329,10.7504375190866,6.02385843146811,5.86403018725706,6.11525052558664,9.05793514683742,5.74322679072984
1569582_at,3.48423706078865,5.40122985726989,3.86972516902686,2.95116327874803,5.39050815211328,5.3789513182399,3.50490794934044,4.08297911247804,3.99759632173135,5.48832063057326,4.46186053295409,3.84134212491274,3.48865992804395,3.82416984887389,6.993075785785,4.27340570887733,3.03982783875329,3.30228771988796,3.20837021340631,4.9257231289604,4.38115510770767,2.96269577278086,3.21176409671483,3.88142041423294,3.25429712513511,5.31192201093992,3.89150008418001,5.22762919417617,3.86739576473019,5.21676841432707,3.96845934473013,3.72064868606808,3.75732413871727,3.42338464778151,3.07814126139349,3.5373677790061002,3.36688689602605,5.73859463313439,3.79303420428522,3.99080670821502,6.0665850744451,5.95314708676362,5.88943990875837,3.90195384712675,3.7525550801737,4.28007030902749,3.70327192314619,4.1953859531327,3.73396676050616,4.33424533272794,3.51809863954066,4.61529619903466,3.48215432216625,3.62842113949101,3.66018028416816,3.79204367460179,3.81452140352465,3.71275055082523,4.20520894888688,4.07090879648448,3.79583462956651,3.53425770079722,3.58396211622746,4.67722853539215,5.71605890307242,3.36781282172314,4.55121328453393,3.99543040905045,4.02709502916591,3.57689300856278,3.47867281964846,3.69365606220401,3.2988150863203902,3.63441477648115,3.79173110923684,4.22489911361822,3.68124781194205,4.22501514984721,6.58491019117563,3.37784290030462,3.61679360445103,3.50721857644586,3.64947364266522,7.19123691871442,3.98426405462076,4.42794773839101,3.26811644584968,6.16773348107271,3.98965062496165,2.9019604137305,3.85744979903539,6.74514430685411,3.70481728328127,5.67399035019927,3.61704345306753,3.93736978991831,4.8893307758642,3.38523910969302,3.25819901324931,3.99763920008442,3.4024159489486,5.38226435008233,3.69725091515041,3.52127082000899,7.95847931314061,3.74071409228259,3.8933060109284,4.17508334675051,4.77754367670099,3.99609029349261,3.4495683422346,3.57834301042746,3.08250577731577,4.783498062351,4.21880365046193,4.94834988439354,3.21394484881505,5.4921789184389,2.60463800868161,3.4876054599276,5.2993504106172296,5.90975185332564,3.18560147856945,4.17241441390689,3.08370986279685,4.99197459279367,5.6145611216922,4.8482694012928,4.26247170036744,3.81238853252949,3.23293429816919,5.93490915162634,4.35765344469748,3.9502932608482
1570482_at,3.65326028881926,2.85827069528005,5.46008186349181,2.7179963811887,4.29288138659548,4.37789864996051,2.99398059600706,4.9311797865978,2.98688351278157,5.41980234678147,3.02395907484367,4.02033722892708,3.63680145518565,3.14337039840439,4.49379347963263,3.81302949100988,5.3552239337078396,5.49397553916677,3.51226882070453,5.07664178040112,4.26425513286267,3.27543717010544,4.29414721750284,3.58232873226578,4.40091647295908,3.09708030874633,3.76029266116774,3.48832475031259,4.07962517334839,4.53324410044555,5.11120806736849,4.15944201941595,3.12744841460117,3.22100161731595,3.65809498832057,3.21406001178026,3.71863582497893,3.69652879967217,3.91265559501374,4.64198508277215,3.95016892627979,4.99733314613449,3.20447417490472,3.14642646527367,3.48582167435065,3.83401309052431,3.75990570501016,7.19023947724902,3.7900288088958,5.33709421616941,4.8045041387622,5.42592985280388,5.38332909610128,4.79226414232616,3.91552553158353,3.47732744517859,3.73204148912319,4.26282731705655,2.96239702628236,3.95572072555982,2.96661668500301,3.14401743751116,3.67703578767245,3.00325704170865,4.84598856591098,3.60827732653914,4.34475062284829,2.71018480319316,3.2946250853163,4.95372570717269,4.07144477928963,3.61398358009818,6.47940363615415,2.86635519390891,2.35806306904759,3.5319752884603,3.63980214236878,3.38690647461707,3.01888478923224,2.5566825391517,1.98107729210373,5.60931289590325,2.97093987164692,4.4313444335484,5.23368218817885,3.17719000372345,3.44481863748487,4.08121446942718,3.92951069983438,4.69893116292855,4.10346690549396,2.75292240880907,2.90860845917218,4.74716956148172,4.6025906891613,4.54491635587596,3.67428837889331,4.17437464353082,5.09312734298799,3.56900685105563,2.13291311865507,4.94596682279825,3.52801322596059,2.99949835443074,4.94184428167363,4.29855895511371,3.01393032092485,2.89433454081286,3.83899963460488,3.41572742505392,5.25582848225087,2.710439977328,3.04599722350186,3.57865933296489,4.12579008807136,4.48742125422168,4.23916184473183,4.11512883916888,4.19686464218604,3.3355895689276,2.69223185247115,5.0907407322533,4.39857874688324,4.67765783151183,5.07913880157196,3.50843388180732,2.56406476293917,3.46069312866857,4.28101260450325,3.27001711990254,4.70915918043876,3.49279530997225,4.83106084613789,5.23913630192751
200930_s_at,5.54700757368356,3.38641588929976,3.13228871488895,5.46796308801833,2.99261194500315,3.63039947759406,3.83240067267703,3.68573780221843,3.46671198484211,3.445579737253,3.26755170858459,3.58611216442904,3.73165238764357,3.37445476442649,3.38277864405497,5.98334625241342,4.0581651120894,3.72587010792843,3.29758504407356,3.48091900357064,3.48350388419692,4.86016473112778,3.2894591747179,3.40015878391723,5.76629366173378,3.35741561657347,3.51729845167121,3.27216940629975,3.39812700676456,3.56204940251608,6.04373735525844,5.17133576629763,3.47085622272266,3.69832500589953,3.31712948139473,3.80277448863622,5.90409391868169,3.53065120531547,3.93094913159212,3.22798334366758,3.34021744716302,4.84788356997311,3.34914933545656,3.2177119825063,3.41508021221185,3.38080359627912,3.23999711054609,3.14627293516153,3.6280726541733,3.54595870936969,3.79814495452497,3.47401029716792,3.02677234429889,3.55179094238517,3.58507449417578,3.09719585204465,3.86444006661147,3.48353764057739,4.77431477097871,3.31948207445507,3.44048832547952,4.10700430554474,5.22780506250183,3.25475220494763,3.29524744147069,4.57363890573904,3.46112488320284,3.84027855685558,3.40905681277412,3.43851763003101,5.41744381525379,4.10867624853725,3.49950902273507,4.03827587070944,3.35394019228665,4.28548382754239,3.77425450860245,3.82743232680908,3.29530887271012,3.23912307545176,4.27047187001964,4.39027833320363,3.48842888460589,4.21379402654052,3.31812929533801,3.58187932358905,3.47344237211482,3.58031249336803,5.42192141476674,3.69107972097013,3.37001417686748,3.02474285818822,3.37341578990459,3.41364496676013,3.83157481405786,4.71018128298976,2.91442599910828,5.24184751590623,4.33473718671441,4.0981167003722,3.96783953820207,3.47705264792833,3.83612043612533,3.86716918123645,3.4890441683959,3.75372981187334,3.46777578165897,3.99991423600018,5.72044296620616,3.78467265228359,3.60503105596696,3.32990383596303,3.11756507399988,3.75548962167785,3.31539914126656,3.7360516951323,3.44630026138431,3.37381889336949,6.70497923531652,3.47060687653289,3.49740441886931,3.67619794374708,5.25233402919712,3.28575098295895,3.44070905455621,3.32340238474499,3.38969964829207,3.57234137525119,3.37510533150038,3.94913290295415,3.66861359789445,3.39219276410786,3.46895153821253,3.50937135335292
200952_s_at,5.89104739504086,6.97780941669085,5.51550651999881,6.0356070601988,3.49035436146736,4.55284537336718,6.90053062120439,6.56287175406386,6.31176626310792,5.61723377289992,6.2937428717919,7.0236486985742,3.96033299990839,3.53423729616776,4.04904972294902,5.87949372645984,4.19700651895834,4.30543057006611,5.45206323412009,5.10715019927812,6.31772897298004,4.82250837392606,5.2260018874378,6.84331942848214,4.68458102731981,7.18135565073142,3.29201910371686,6.10324003047751,6.01793499649623,5.48670242873039,5.39244644218596,7.17630087712796,5.16738258825035,6.1129125872407,6.383743993962,6.29321985138669,6.86418532857697,5.79216373920953,5.42572005238434,4.23662437154447,6.38157310042406,5.39152921893424,5.12275861100346,4.6902852302081,3.80168824254028,4.66217918268383,4.94756434015366,3.49077316599729,4.63376506344467,3.78083324821793,4.8649972102711,6.43970096935486,5.50544374802124,5.17737732072273,7.15853130836289,5.10366593418723,4.85598841354991,4.61443937764289,5.79722960047012,4.76630861628169,7.47696832828142,5.96900804011555,5.52055727290774,3.45898588540064,3.82897635003241,4.30147355114798,5.48170871938941,4.92959864544969,5.27325861986649,4.99369844837467,6.83023607907301,5.31721966840211,5.02117512851976,4.40633265740546,4.33648260932694,4.98600357061443,6.55078731136976,5.94106142651953,4.39070148254359,8.60244097966094,4.82215699941746,4.94325707018697,5.63950938253811,4.570831966055,7.18168051964253,6.19028241361447,5.74288896437619,5.12101869316557,5.52822451892148,5.29741529713878,7.77928488110777,5.22530029267037,3.62213983006631,5.1806444506721,5.12536885238378,5.28841508618147,4.96620234958509,4.41392472983938,5.08016816897323,6.97335413617744,4.57993236930837,6.54614088413728,5.13718933892982,6.08989946952169,3.94700092360214,5.33266290548815,6.40209413593761,6.01418817529796,5.59099733240204,5.83160410570227,5.66121329835995,5.38991866401067,6.86947472831453,4.90374888165996,7.17568323141069,5.23731951916785,4.99394311302619,6.30256835416287,4.63539466781577,2.74828992720305,6.50327364579134,6.18857716431199,4.38943393598616,4.94119260583077,3.4218229907433,6.47888313180301,6.58533115320287,4.58780989403316,5.58891431541739,6.04643283526239,5.63574588020155,4.10824695253629,4.88087931632386,5.61817608820227
200986_at,8.6697177663351,5.58337124379566,9.64991350505579,9.77311586702879,6.42991869946865,9.14048157304822,6.20873645724529,7.80086572308398,6.34490300316405,7.00837646301558,7.12081572613224,7.59671338890087,10.3988607794223,6.8446640534476,5.22497318158806,9.31289250985062,8.91605274044325,10.0276423090071,6.34429955496533,8.57288127320873,6.85816416644487,8.36884565427662,6.99405802842548,6.22123373587065,9.26920480152818,6.57821154712629,4.56966697489164,5.86265896231539,5.53638420425706,7.02390158358206,9.32902710010893,9.21604020687223,8.87728473699367,9.65965616311603,8.83967618098796,9.21442512413295,9.45061244248807,5.428852523386,9.43675289641638,5.61673554838581,6.00021298832281,9.21205362033422,6.61628249338244,7.67762059169038,8.80022766969291,9.36566817593967,6.67305320025743,7.15330565900419,9.21005631220331,4.98169834650528,8.943037318146,6.18557893077398,8.89617689662626,7.34035192349903,7.0356700177496,9.96585827087502,5.71866826947076,8.03374397954088,9.47957177047667,7.39875763159014,6.42738875171634,6.82532641984686,8.22980352027431,6.22256006296282,4.94271663140122,7.10753580207338,6.16222617838296,6.46966019079068,8.67463167957954,8.86904720423607,9.71967645980815,8.0596628426374,10.5645293263211,8.0924908059863,10.9499135779507,6.43669998093995,6.0363787217831,6.16716748013453,10.5234065164658,8.54811841871671,8.43107754190173,6.32131155328365,6.53190294685243,5.85151630576525,5.84792247721417,6.36327620717078,6.92432788951295,6.29853152451624,9.31361183782741,10.2012746259983,5.44756097019611,9.63323557912716,6.54823770090915,8.60999069690607,9.17835828582836,8.49473792046647,6.7726974682461,8.50975891635458,8.72597248367415,7.8483108070909,8.20264062330096,5.67469103345641,8.60862225643969,10.063548807747,7.31642316685006,9.49596870755327,9.80131259030313,7.30018364060964,8.75226807577064,8.98372019922888,8.89887308037663,6.6881955774832,9.99738663348273,8.05045661513286,6.66804875472924,7.0331219888036,6.96820326728606,6.89985023713033,11.1354585016013,7.05893344780612,7.10413029170721,6.52064644554669,9.4442497008909,6.08039116467898,11.3038387078402,6.12701550439241,6.51793787149627,7.27231241866112,7.81536876205859,6.13671579666207,7.35951665335247,6.34981751553274,7.24518445061696,8.96223741333273
201058_s_at,11.3703687641815,6.91153434941909,9.98152118896278,12.1679483873297,7.45456710008863,9.60463030726932,8.62925684355655,9.07746710504074,7.05357453547673,6.64470678445927,7.11262929356622,7.87969697161545,11.046352625095,7.93104002619589,5.29996398124614,11.7402763680867,9.50374594290972,10.595995488181,7.15879699757768,8.63243852957321,8.30972062822508,10.1215985873275,7.36140982325617,5.81269660928679,12.1453800654773,6.30756121510415,6.48732097801525,7.34603419713057,6.33822985361743,7.73845775692736,11.8583272294017,11.064718595981,8.88620353294961,10.3189522811851,8.72092315687869,9.62002986075189,12.2568247772954,5.95490273201402,10.8192834317311,6.85742275147279,7.80213551049771,10.9354047103446,7.11500864730466,8.53577877927061,10.1356999796634,11.0953243653651,8.73356848413017,7.98693961868093,9.89647294614289,5.90496332524432,9.44113874427766,7.04573158121995,9.16167172500491,7.65369554922228,7.58729103977748,11.1691671188188,6.67009343923867,9.43145588961111,12.0954426892553,7.55809447041908,8.0907934326693,7.01065206544296,10.2752365458075,6.58703062710809,6.65938639185124,8.01458869541261,6.74874158473522,6.58692043542171,10.492687577451,9.88213584214551,11.6124185855193,9.79645293426771,11.4185526695423,8.35069532114861,11.3546087524152,8.34293515269191,7.19261097136935,7.07220813980831,11.2528710217839,10.7422806732247,10.0421235610574,6.66383157643706,6.10151731217383,6.47263056028745,6.48520416767695,6.96585508751496,8.25523324094653,6.26191797038408,12.25164369921,11.0751991103643,5.99890738920261,9.13707865190249,7.75296300888092,9.77606792846099,10.5837772451067,10.6726628401247,6.65708622779574,10.8748067434874,10.9284684299317,7.4833894038233,8.01917636034204,7.71464424333575,9.81089543632262,9.52319226528698,8.09309726065142,10.5423186891587,10.6515431733029,7.49607518231009,10.2383749361004,10.5199109093083,9.07658334552158,6.97528144824928,10.988309923649,9.50586489319421,7.01635237215806,7.02421655431577,7.85005203908408,7.75050699051442,13.1655307455189,9.0667046683538,8.14989975350337,6.96421353819804,11.5953990869684,6.77272184318981,11.1790090526428,7.29070347285045,7.37373826821298,7.840976026665,7.92492483216387,6.15087433806354,9.513255282538,6.60172544702319,8.29248986792802,10.2742041659845
201116_s_at,8.51470045305506,6.29427479402759,8.54685317324202,8.03999325759923,7.39149371642238,6.41187282021197,5.01464689005278,7.57441689895672,5.64511373645492,5.00049591856536,5.91611657347913,7.8333516490485,7.30673309573343,8.62098589108544,11.2739573000424,7.47171593399843,8.59638446322864,8.11060153084039,5.97505751806161,7.67734993538612,7.30831357399756,7.11603198839607,6.32427545791162,4.69622322366488,8.80061779172084,5.93852478821382,8.28075271169803,5.44855253694561,11.285145890779,8.6811596224486,8.58126796460195,7.02721119220847,9.06477914157442,8.62742756245401,7.6247240111503,6.79756502148609,8.44315270174252,6.66149812985015,7.62103462556301,7.31545435122136,5.23846520354612,7.94039594012193,5.74046991351352,6.92940360129469,9.44798041423295,9.19997522027718,5.81937606594252,6.71466362474403,7.081520675726,7.60321121968955,8.6881796848116,7.44499887328416,6.58959603491044,8.27808643331748,5.50071951383268,7.62399767182119,8.62366928515424,9.33236288913086,8.1108626682705,5.65190939464524,5.95588851336399,4.44053365574104,7.12492835512316,6.6544591764017,6.74713062540582,6.61224201360224,8.99218180862679,4.4764686423749,9.18874477109196,6.75146653282026,8.37238516722787,7.43347201293472,5.28177204114428,8.6288294813324,7.58120932326326,10.2055445561552,5.74410325704132,8.36874805293812,5.50111226916633,6.45584911072467,6.54643664366946,5.72344440857068,6.26147427457022,8.44048585688765,3.39598038245074,4.76493111123647,6.60093274651293,7.47380865578565,7.24583383823744,8.57520653446667,6.75109558013501,8.10854474723404,10.7853157533745,6.49978141567357,8.48367968942679,6.24368719765735,5.05068114526579,7.59522026724367,7.70911856613997,9.84481493868318,7.00103818259103,7.84590277684794,7.3200775209452,8.59750038799488,6.52833698434869,8.50402411727299,7.94259199850286,6.92704081950166,8.60525511463545,9.98420480965482,8.22152731707548,3.89361886713005,5.87772415382604,5.68917174280783,6.77540940128828,7.21372774175001,9.68502521644209,6.36694841936741,8.1619056389981,8.8890215445799,6.66500294909734,9.37335307143183,8.52591773146743,8.27741536330702,9.7516468636047,6.390623390556,6.27274334347888,7.87618945026218,8.26265279299208,5.80576000336966,5.88719321670847,6.5348583143526104,5.79807600378199,6.3990472403873
201117_s_at,8.20481684874616,5.31311061429659,8.22847306803604,7.48637807777345,6.85028664903637,6.07933125485314,3.8596615791504,7.426112247468,5.10458476444206,4.89277372555039,5.46684855045981,7.16170185013283,6.45877614842789,7.93426754407796,10.5898590777303,6.54863965542678,8.29355499948143,8.05697032306986,5.06356456234796,7.19967330372832,6.87129843833431,6.64300949181345,5.24088708628108,4.34004679724391,8.95399457164462,5.19466446344092,7.85774718447765,5.36592155873911,10.9238178515938,8.29387550506196,8.60762390806358,6.60405107216838,8.58464444331823,8.0711665795693,7.22436105736152,6.01755608105164,8.66143799428635,6.27702372353226,7.50845795772586,7.4383095548334,3.5633870621557,7.595445262482,5.02278719750016,5.6083713690309,8.66029705807072,7.86263426936873,5.64597646912896,6.7497032718695,7.14488402224232,6.73202343795643,7.69487971946471,7.05512325218722,5.90037343927629,7.84222736634357,4.71371931426522,6.37794565482084,8.32375534352241,8.85523234423859,8.18075465198336,4.3890368551549,4.74738079229033,3.35249318595454,6.52108645061866,6.37021882146129,6.84593375511784,5.91733154275091,8.5656754559371,3.22986493953769,8.69916063651933,6.38221730835895,7.71748983123189,6.98076712343093,4.9283064959695,7.71806890805188,7.6402053923355,9.92766288529132,4.82844888841042,7.93739707056941,6.29193055027365,6.03207313229253,5.59555118532212,4.35012843914023,4.55720516152755,8.529505836886,2.61867580799864,3.53133710867278,5.93253501206123,7.05966297670545,6.77435507538673,8.22038257225913,5.99105135720047,8.1833475729632,10.4111042571525,6.32075571914083,7.74932059379299,6.13644069287619,4.06417465772668,6.9776187584485,7.28372771889159,9.64925909560849,6.19933823566296,7.79949347479098,6.32281844787675,8.09554452534296,6.42924936418346,8.37972424508528,7.08910711563558,6.56422895266265,8.41076663353909,9.56864788244499,8.26103749401558,3.56175817555372,5.79383403264434,5.82216149071829,6.55398051227396,6.74289007765295,9.7103251386056,6.11634487625508,7.81225458450697,8.39078952530172,6.14573068459504,8.53025439760387,7.64828909594705,8.06045312785192,9.40671397099018,5.53230926855466,5.69126423476667,7.40688686926922,8.14741957289905,4.53344275289287,5.39377179819405,6.00369974608261,5.0566153927502,6.1523712852104
201141_at,10.7954406542341,8.24899477069741,11.8284484280761,10.637174951639,7.93337548725875,11.1326175560926,7.70109002625721,8.81557644062087,7.82047262095712,7.21630963124768,8.73747181737783,9.49881300076624,11.0003057463934,7.79139047552229,4.90848174623761,10.949736715412,10.3226421390681,10.6179032115075,6.56662244720074,10.7302112125883,7.94493178716556,8.71714906678435,7.72758340714169,7.47327998686383,9.57599586077347,7.99142630502334,6.2399348687294,7.1304102957224504,6.58512470174299,6.53405238597693,9.86628408950398,9.99479013509701,10.4994450020332,11.4412906738442,10.4035621954914,10.4183736211041,9.99077425080628,6.58603155785582,10.7891979202554,6.24490770008824,7.901763994827,10.6612652604886,8.23262451717432,8.28599045942071,11.375382585984,10.9655334918338,8.39013578390897,7.65938614027629,10.1542860097538,6.10720089036757,10.8834835118384,7.50672779423679,11.1902088506874,8.65267452198983,8.63424770764722,9.98375284403514,4.50288743636594,9.72830396153546,10.6073179998138,8.7405883580561,8.64535593700112,7.46905843232418,9.04998277341052,7.38935935519984,6.75785227821228,8.65231652702723,6.49951699066649,8.80971172854331,10.1453663869498,10.9363756274413,11.3325126769232,10.9333298031965,11.5314602523267,8.83433172607099,12.2304514381437,7.08617502221639,7.07561370584332,7.11251264105514,10.3166047435314,9.70427775239518,10.584011406761,5.49329564920282,7.98513123552561,6.95490078302183,5.75969876897778,7.31577878468607,9.31450696157161,6.66567728585208,10.5048426794044,11.2123820465452,6.68371972235558,10.4130338365285,6.85038927994588,10.0369504053121,10.9293636572486,9.27243720305894,8.08876749296141,9.82490872429816,10.881212783909,9.56964935383655,8.29766597144831,6.55534633194791,10.5055812255304,11.7814885522422,9.12254271079074,11.2324297676764,11.1351656228725,7.83371278901174,10.2453146832973,10.3097165684476,9.96684381040164,9.0448322907428,10.3995793502058,8.66714849995193,8.426354583602,7.88289361631648,7.1862453645044,7.72634295532748,10.0931268732132,8.90313049482864,9.21243072174342,9.509424848672,12.0199947358546,6.85068309971992,12.6976885879127,7.89700636157973,8.21379871263932,8.7920119464146,8.74720843655992,7.32118400602142,7.5778993821726,8.18893715552702,8.92853762450071,10.6821979031894
201147_s_at,8.12016949627431,5.94624175694955,9.2601138017609,9.30518424402646,5.62045348789474,9.086970565151,7.26257126628073,7.44367094546268,5.37935877468809,6.07274353778191,6.31091053862389,6.52103760779447,10.1224017280799,6.01692481187624,3.99704843744995,8.55507293413809,8.87665709078237,9.70139490523459,5.85868954298116,8.05614294231545,6.45335263582981,8.12805554452731,6.37183914406288,4.58739595646165,7.50728505551922,5.1880372712722,5.16469982437524,6.10744765334318,4.78625720401987,5.97924559218526,8.08241560650787,9.51388800790998,9.14091554921019,10.2734367374217,8.20397604194815,9.49631069860049,8.16632604765243,4.91887413135794,9.86225713967363,5.24395585340964,6.16313664128376,9.00125087856097,5.78116435437151,7.18364894680039,9.44975942344751,8.73351590230895,6.42321164628287,5.84860259740676,8.33604629319444,4.69320563691353,8.98896304382716,5.81324609884955,8.39384450146755,7.32488547893461,5.93991176371976,9.35117569452845,4.66348747696693,6.85225205694925,8.77325806036069,6.47741278433766,6.76641978013736,7.04581924609929,7.59967035663375,5.31447500618665,4.45451419720761,5.61052227650897,5.55148450738753,5.39624429439736,9.37393446839194,8.56174314611671,10.0010494716232,7.69706375973857,9.77849216664692,6.09242393120868,9.7143178035759,5.91302848922392,6.49678193960232,5.92530116921895,8.37402914084202,8.50525363131153,7.32694035463097,7.01826613787687,4.51334685852354,5.98536914826571,4.40088505021331,4.99639211868671,6.88328936320508,5.63458263110766,8.32804757084611,9.71582943434065,4.46350816148316,8.3274856799853,6.17788952654795,9.37462063838288,8.89108676142966,8.301344869347,5.60945461282012,8.51426903962242,8.00395963387647,5.80744347499103,6.58491365780627,5.50465026904825,8.46695522260414,8.92799387473961,8.52927876124474,10.3435935929848,9.41049033032907,6.37757716215524,8.07410950775679,8.97544814621992,8.40523272127909,5.9804058461359,9.26522995828359,7.85175657689676,6.58083099191079,6.56293281957227,5.99276676325614,6.40116814422156,9.023661999318,7.59440859954807,6.93678475746667,4.96544699162097,10.1283735624957,7.63456218409352,11.5991113773837,6.35674151272672,6.47279966083254,6.68042153469687,7.32826376515786,4.84148804778867,7.01697560332748,5.98708064069562,7.37501383158952,8.34397010754596
